id	iast	burmese	es	en	flag
41245	ka	ဗျည်း ၃၃-လုံးတို့တွင် အစ က အက္ခရာ၊ ကဏ္ဌဇ လဟု က-ဗျည်း။	entre las 33 consonantes, la primera, la letra *ka*; la consonante *ka*, *kaṇṭhaja* ‹လဟု›.	among the 33 consonants, the first, the letter *ka*; the consonant *ka*, *kaṇṭhaja* ‹လဟု›.	'ကဏ္ဌဇ လဟု' unclear: kaṇṭhaja (guttural) plus ‹လဟု› (lahu 'light'?, or a misprint of ဟု 'called').
43604	kapiniddāpareta	မျောက်အိပ်ခြင်းကဲ့သို့သော အိပ်ခြင်းနှင့်-မျောက်မျည်းအိပ်ခြင်းနှင့်-ယှဉ်သော၊ သူ။	asociado con un dormir como el dormir del mono / con el dormitar del mono (dicho de una persona).	associated with sleep like a monkey's sleep / with a monkey's doze (said of a person).	‹မျောက်မျည်း› read as 'monkey-doze' (မျောက်မျဉ်း?); spelling uncertain.
41253	kaṁsa	(၁) ခွက်။ (စားခွက်,သောက်ခွက် စသည်)။ (က) ကြေးခွက်။ (ခ) ရွှေခွက်၊ ရွှေလင်ပန်း။ «S1» (၂) လောဟာ၊ သတ္တု။ (က) ကြေး။ (ခ) ကြေးဖြူ။ «S2» (ဂ) ရွှေ။ «S3» (ဃ) ငွေ။ «S4» (၃) မောင်း,ကြေး နင်းစသော ကြေးတူရိယာ။ (၄) (က) ကံသမည်သောမင်း။ (ခ) ကံသမည်သော အသုရာ။ «S5»	(1) cuenco. (cuenco para comer, cuenco para beber, etc.). (a) cuenco de bronce. (b) cuenco de oro; bandeja de oro. Véase [[kaṁsakūṭa]]. (2) metal; mineral. (a) bronce. (b) bronce blanco. Véanse también [[kittimaloha]], [[kaṁsaloha]]. (c) oro. Véase [[kaṁsapāti]] (1). (d) plata. Véase [[kaṁsupadhāraṇa]]. (3) instrumentos de bronce como gongs, címbalos y demás. (4) (a) el rey llamado *kaṁsa*. (b) el *asurā* llamado *kaṁsa*. Véase [[kaṁsārāti]].	(1) bowl. (eating bowl, drinking bowl and so on). (a) bronze bowl. (b) gold bowl; gold tray. See [[kaṁsakūṭa]]. (2) metal; mineral. (a) bronze. (b) white bronze. See also [[kittimaloha]], [[kaṁsaloha]]. (c) gold. See [[kaṁsapāti]] (1). (d) silver. See [[kaṁsupadhāraṇa]]. (3) bronze instruments such as gongs, cymbals and so on. (4) (a) the king named *kaṁsa*. (b) the *asurā* named *kaṁsa*. See [[kaṁsārāti]].	ကြေး rendered bronce/bronze, ကြေးဖြူ bronce blanco/white bronze (pewter?).
41254	kaṁsa	(၁) တစ်ကံသ၊ ၄-ကျပ်။ (၂) တစ်အသပြာ။ «S1»	(1) un *kaṁsa*, 4 kyats. (2) un *kahāpaṇa*. Véase [[kaṁsasata]].	(1) one *kaṁsa*, 4 kyats. (2) one *kahāpaṇa*. See [[kaṁsasata]].	အသပြာ rendered ⟦=kahāpaṇa⟧; ကျပ် kept as 'kyat' (weight unit).
41259	kaṁsatāla	(၁) ကြေးဖြင့် ပြုလုပ်ထားသော တူရိယာ၊ (က) မောင်း,ကြေးနင်း။ (ခ) ကြေးစည်။ (ဂ) ခေါင်းလောင်း။ (ဃ) ခွက်ခွင်း၊ လင်းကွင်း။ (င) စည်း။ (စ) ချူ။ (ဆ) ဆည်းလည်း (ဆွဲလွဲ)။ (၂) (က) ကြေးတူရိယာတီးခတ်သံ။ (ခ) ကြေးခွက်ကို တီးခတ်သံ။	(1) instrumento hecho de bronce; (a) gong, címbalos. (b) tambor de bronce. (c) campana. (d) platillos pequeños; címbalos. (e) platillos de compás. (f) ‹ချူ›. (g) campanilla colgante (que cuelga). (2) (a) sonido de tocar instrumentos de bronce. (b) sonido de golpear un cuenco de bronce.	(1) instrument made of bronze; (a) gong, cymbals. (b) bronze drum. (c) bell. (d) small cymbals; cymbals. (e) time-keeping cymbals. (f) ‹ချူ›. (g) hanging bell (dangling). (2) (a) the sound of striking bronze instruments. (b) the sound of striking a bronze bowl.	Burmese instrument names approximate (ခွက်ခွင်း, လင်းကွင်း, စည်း, ဆည်းလည်း); ‹ချူ› not rendered.
41260	kaṁsatāl̤a	(၁) ကြေးဖြင့် ပြုလုပ်ထားသော တူရိယာ၊ (က) မောင်း,ကြေးနင်း။ (ခ) ကြေးစည်။ (ဂ) ခေါင်းလောင်း။ (ဃ) ခွက်ခွင်း၊ လင်းကွင်း။ (င) စည်း။ (စ) ချူ။ (ဆ) ဆည်းလည်း (ဆွဲလွဲ)။ (၂) (က) ကြေးတူရိယာတီးခတ်သံ။ (ခ) ကြေးခွက်ကို တီးခတ်သံ။	(1) instrumento hecho de bronce; (a) gong, címbalos. (b) tambor de bronce. (c) campana. (d) platillos pequeños; címbalos. (e) platillos de compás. (f) ‹ချူ›. (g) campanilla colgante (que cuelga). (2) (a) sonido de tocar instrumentos de bronce. (b) sonido de golpear un cuenco de bronce.	(1) instrument made of bronze; (a) gong, cymbals. (b) bronze drum. (c) bell. (d) small cymbals; cymbals. (e) time-keeping cymbals. (f) ‹ချူ›. (g) hanging bell (dangling). (2) (a) the sound of striking bronze instruments. (b) the sound of striking a bronze bowl.	Burmese instrument names approximate (ခွက်ခွင်း, လင်းကွင်း, စည်း, ဆည်းလည်း); ‹ချူ› not rendered.
41263	kaṁsatālasadda	(က) မောင်း,ကြေးနင်း,ခွက်ခွင်း လင်းကွင်းတို့ကို တီးခတ်သံ။ (ခ) ချူသံ။ (ဂ) ဆည်းလည်းသံ။ «S1»	(a) el sonido de golpear gongs, címbalos, platillos pequeños y címbalos grandes. (b) sonido de ‹ချူ›. (c) sonido de campanillas colgantes. Véase también [[kaṁsatāla]].	(a) the sound of striking gongs, cymbals, small cymbals and large cymbals. (b) the sound of ‹ချူ›. (c) the sound of hanging bells. See also [[kaṁsatāla]].	‹ချူ› (an instrument) not rendered.
41264	kaṁsatāl̤asadda	(က) မောင်း,ကြေးနင်း,ခွက်ခွင်း လင်းကွင်းတို့ကို တီးခတ်သံ။ (ခ) ချူသံ။ (ဂ) ဆည်းလည်းသံ။ «S1»	(a) el sonido de golpear gongs, címbalos, platillos pequeños y címbalos grandes. (b) sonido de ‹ချူ›. (c) sonido de campanillas colgantes. Véase también [[kaṁsatāla]].	(a) the sound of striking gongs, cymbals, small cymbals and large cymbals. (b) the sound of ‹ချူ›. (c) the sound of hanging bells. See also [[kaṁsatāla]].	‹ချူ› (an instrument) not rendered.
41269	kaṁsanīla	သားရေဆိုးလေ့ရှိသော အညိုရောင်၊ ၎င်းအဆင်းရှိသော ကြေးညိုရောင်။ မဟာပစ္စရိက်အလို သံချေးရောင် (နီညိုရောင်)။ ကြေးညိုရောင် (စိမ်းညိုရောင်)။	el color oscuro con que se suele teñir el cuero; el color bronce oscuro, que tiene ese matiz. Según el *Mahāpaccarī*, color de herrumbre (pardo rojizo). Color bronce oscuro (verde oscuro).	the dark colour usually used for dyeing leather; the dark bronze colour, having that hue. According to the *Mahāpaccarī*, the colour of iron rust (reddish brown). Dark bronze colour (dark green).	ညို rendered 'dark' (brown/dark blue ambiguous).
41251	ka	အဘယ်နည်း¿၊ အဘယ်သူနည်း¿=မေးမြန်းခြင်းအနက်။ (၎င်း က သည် ကိံ သဒ္ဒါမှ လာသော ကဖြစ်၍ အကျယ်ကို ကိံ ၌ကြည့်)။	¿qué?; ¿quién? = sentido interrogativo. (Este *ka* es el *ka* que viene de la palabra *kiṁ*; para el detalle, véase *kiṁ*).	what?; who? = the interrogative sense. (This *ka* is the *ka* that comes from the word *kiṁ*; for the detail see *kiṁ*).	'see ကိံ' sentence rendered literally, not a placeholder; source has stray '¿'.
41291	kaṁsasata	အသပြာတစ်ရာ။	cien *kahāpaṇa*.	a hundred *kahāpaṇa*.	အသပြာ rendered ⟦=kahāpaṇa⟧.
41293	kaṁsārāti	ကံသအသုရာ၏ ရန်သူဖြစ်သောနတ်၊ ဗိသဏိုး။	el *deva* que es enemigo del *asurā* *kaṁsa*; Viṣṇu.	the *deva* who is the enemy of the *asurā* *kaṁsa*; Viṣṇu.	ဗိသဏိုး (Burmese form) rendered Viṣṇu.
41309	kakacūpamā	ပမာ (ထီ) [ကကစ+ ဥပမာ] လွှ ဥပမာ။ ကကစူပမာ ပန အာဒိတော ပဋ္ဌာ၂ ၂ ယျူူ ဝ၂၂ဝ ၆ ယ ဧဝံ ဝေဒိတဗ္ဗာ။ ဝိသုဒ္ဓိ၊၁။ ၂၇၃။ ဝိ၊ ဋ္ဌ၊ ၂၂၅။ ကကပောကမ္ဘိက (တိ) [ကကစ ဓူ သဩကန္တကါ လဖြင့် တိုက်ဖြတ်သော၊ သူ။ ယံ ပန ကကစောကန္တကေသုပိ မနုဿေသု အပ္ပဒုဿနံ ဝဝဝ တွာ “ ဉ ့၏] ် ပ ဖို့] နိဗ္ဗိကာရံ .. အတ္ထော ဝေဒိတဗ္ဗော။ မဋီ၊ ၂။ ၁၇၂။	(femenino) [*kakaca* + *upamā*] símil de la sierra.	(feminine) [*kakaca* + *upamā*] simile of the saw.	OCR garbled: stray leading 'ပမာ'; the Pāḷi quotation (Visuddhimagga) is corrupt and not copied; the text then runs into the next entry (kakacokantaka, 'cutting with a saw, said of a person') with a corrupt Mahāṭīkā quote - not rendered.
41310	kakacopamā	ပမာ (ထီ) [ကကစ+ ဥပမာ] လွှ ဥပမာ။ ကကစူပမာ ပန အာဒိတော ပဋ္ဌာ၂ ၂ ယျူူ ဝ၂၂ဝ ၆ ယ ဧဝံ ဝေဒိတဗ္ဗာ။ ဝိသုဒ္ဓိ၊၁။ ၂၇၃။ ဝိ၊ ဋ္ဌ၊ ၂၂၅။ ကကပောကမ္ဘိက (တိ) [ကကစ ဓူ သဩကန္တကါ လဖြင့် တိုက်ဖြတ်သော၊ သူ။ ယံ ပန ကကစောကန္တကေသုပိ မနုဿေသု အပ္ပဒုဿနံ ဝဝဝ တွာ “ ဉ ့၏] ် ပ ဖို့] နိဗ္ဗိကာရံ .. အတ္ထော ဝေဒိတဗ္ဗော။ မဋီ၊ ၂။ ၁၇၂။	(femenino) [*kakaca* + *upamā*] símil de la sierra.	(feminine) [*kakaca* + *upamā*] simile of the saw.	OCR garbled: stray leading 'ပမာ'; the Pāḷi quotation (Visuddhimagga) is corrupt and not copied; the text then runs into the next entry (kakacokantaka, 'cutting with a saw, said of a person') with a corrupt Mahāṭīkā quote - not rendered.
41315	kakaṇṭakajākaka	အသပြာ ပဲဝက်ကြောင့် မာနတက်သော ဝေဒေဟ ပုတ်သင်ကို အကြောင်းပြု၍ ဟောသောဇာတ်၊ ကကဏ္ဋကဇာတ်။	el jātaka enseñado a propósito del camaleón de *vedeha* que se envaneció por medio ‹ပဲ› de moneda (*kahāpaṇa*); el *Kakaṇṭakajātaka*.	the jātaka taught on account of the chameleon of *vedeha* that grew conceited over half a ‹ပဲ› of money (*kahāpaṇa*); the *Kakaṇṭakajātaka*.	'အသပြာ ပဲဝက်' = half a pè (small coin/weight unit) of money; unit ‹ပဲ› not rendered.
41316	kakaṇṭakanimitta	ပုတ်သင်နိမိတ်။ (ကျီးသာလျှင် ဧည့်လာမည်၊ ဇီးကွက်မြည်လျှင် လာဘ်ရမည်စသော တိတ်နိမိတ်မျိုးကဲ့သို့ ထိုခေတ်အခါက ပုတ်သင်မြင်လျှင် မည်သို့ မည်ပုံ ဖြစ်မည်ဟူသောတိတ်နိမိတ်မျိုးဖြစ်သည်)။	presagio del camaleón. (Como los presagios del tipo 'si el cuervo grazna, vendrá un huésped; si canta el búho, se obtendrá ganancia', es una clase de presagio de aquella época según la cual, si se veía un camaleón, sucedería tal o cual cosa).	chameleon omen. (Like the omens of the kind 'if a crow caws, a guest will come; if an owl hoots, one will gain', it is a kind of omen of that time saying that if one saw a chameleon, such and such would happen).	'ကျီးသာလျှင်' read as 'if a crow caws' (possibly ကျီးအာ); uncertain.
41321	kakati	(၁) လျှပ်ပော်လော်လည်၏။ (၂) လိုချင်၏။ (၃) ထောင်လွှားမာန်မူ၏။	(1) es frívolo / inquieto. (2) desea. (3) se muestra altanero y soberbio.	(1) is flighty / restless. (2) wants. (3) is haughty and proud.	(1) 'လျှပ်ပော်လော်လည်' read as လျှပ်ပေါ်လော်လည် 'flighty'; spelling uncertain.
41329	kakudha	ဖောက်ကြံ့ပင်၊ ထောက်ကြံ့ပင်၊ ရေခတက်ပင်။	el árbol ‹ဖောက်ကြံ့›; el árbol ‹ထောက်ကြံ့›; el árbol ‹ရေခတက်›.	the ‹ဖောက်ကြံ့› tree; the ‹ထောက်ကြံ့› tree; the ‹ရေခတက်› tree.	Burmese tree names not rendered (kakudha is usually Terminalia arjuna).
41331	kakudhaphalamuttā	ရေ ခ တက် သီး နှင့်သဏ္ဌာန်တူသော ပုလဲ။ «S1»	perla con forma semejante al fruto del ‹ရေခတက်›. Véase también [[kakudha]].	pearl shaped like the fruit of the ‹ရေခတက်›. See also [[kakudha]].	‹ရေခတက်› tree name not rendered.
41333	kakudharukkha	ဖောက်ကြံ့ပင်၊ ထောက်ကြံ့ပင်၊ ရေခတက်ပင်။	el árbol ‹ဖောက်ကြံ့›; el árbol ‹ထောက်ကြံ့›; el árbol ‹ရေခတက်›.	the ‹ဖောက်ကြံ့› tree; the ‹ထောက်ကြံ့› tree; the ‹ရေခတက်› tree.	Burmese tree names not rendered (kakudha is usually Terminalia arjuna).
41335	kakudhasobbha	ရေ ခတက်ပင် ရောက်သော ထုံးအိုင်။ «S1»	charca donde se encuentra el árbol ‹ရေခတက်›. Véase también [[kakudha]].	pool where the ‹ရေခတက်› tree is found. See also [[kakudha]].	‹ရေခတက်› tree name not rendered; ထုံးအိုင် read as 'pool' (lit. lime-pool?).
41338	kakusandha	ကကုသန္ဓမည်သော ဘုရား။ ဤဘုရားရှင်သည် ဘဒ္ဒကမ္ဘာ၌ ဦးစွာပွင့်သော ဘုရားဖြစ်၏။ မူရင်းကြည့်ပါ။	el Buddha llamado *kakusandha*. Este Buddha es el Buddha que surgió primero en el *bhaddakappa*. Véase el original.	the Buddha named *kakusandha*. This Buddha is the Buddha who arose first in the *bhaddakappa*. See the original.	'မူရင်းကြည့်ပါ' (see the original) rendered literally.
41340	kakkaṭa	(၁) ပုဇွန်လုံး၊ ဂဏန်း။ (၂) ကက္ကဋမည်သော သားကောင်၊ သမင်ဆီးဆောက်။ (၃) ကက္ကဋရာသီ၊ ကြကဋ်ရာသီ၊ ပုဇွန်လုံးရုပ်ဖြင့် မှတ်အပ်သော ရာသီ။ (၄) ကက္ကဋမည်သော ဥပါသကာ။	(1) cangrejo; jaiba. (2) el animal llamado *kakkaṭa*, una clase de ciervo (‹သမင်ဆီးဆောက်›). (3) el signo *kakkaṭa*, el signo ‹ကြကဋ်›, el signo del zodiaco marcado con la figura del cangrejo. (4) el *upāsakā* llamado *kakkaṭa*.	(1) crab; crab. (2) the animal named *kakkaṭa*, a kind of deer (‹သမင်ဆီးဆောက်›). (3) the sign *kakkaṭa*, the sign ‹ကြကဋ်›, the zodiac sign marked by the figure of a crab. (4) the *upāsakā* named *kakkaṭa*.	‹သမင်ဆီးဆောက်› (a deer) and ‹ကြကဋ်› (Burmese name of Cancer) not rendered.
41341	kakkaṭaka	(၁) ပုဇွန်လုံး၊ ဂဏန်း။ (၂) ပုဇွန်လုံးရုပ်။ (၃) ကက္ကဋရာသီ၊ ကြကဋ်ရာသီ၊ ပုဇွန်လုံးရုပ်ဖြင့် မှတ်အပ်သောရာသီ။ «S1»	(1) cangrejo; jaiba. (2) figura de cangrejo. (3) el signo *kakkaṭa*, el signo ‹ကြကဋ်›, el signo del zodiaco marcado con la figura del cangrejo. Véase [[kakkaṭa]] (3).	(1) crab; crab. (2) figure of a crab. (3) the sign *kakkaṭa*, the sign ‹ကြကဋ်›, the zodiac sign marked by the figure of a crab. See [[kakkaṭa]] (3).	‹ကြကဋ်› (Burmese name of Cancer) not rendered.
41361	kakkasuppanna	အပြစ်နှင့် တကွသော၊ အနာအဆာပါသော၊ ဂော်ပါသော ပတ္တမြားရတနာ။ «S1»	rubí precioso que tiene defecto, que tiene tacha, que tiene ‹ဂော်›. Véase [[kakkasa]] (2).	precious ruby that has a fault, that has a flaw, that has ‹ဂော်›. See [[kakkasa]] (2).	‹ဂော်› (a gem flaw?) not rendered.
41362	kakkal̤i	သခွါးငဆစ်။ «S1»	pepino ‹ငဆစ်›. Véase [[kakkārī]].	‹ငဆစ်› cucumber. See [[kakkārī]].	cucumber variety name not rendered.
41363	kakkārikā	သခွါးငကြောင်သီးငယ်၊ သခွါးငဆစ်၊ ကဆစ်သီး (အရပ်သုံး)၊ သခွါးငဆစ်သီးကြီး။ «S1»	fruto pequeño del pepino ‹ငကြောင်›; pepino ‹ငဆစ်›; fruto ‹ကဆစ်› (uso local); fruto grande del pepino ‹ငဆစ်›. Véase también [[kakkārī]].	small fruit of the ‹ငကြောင်› cucumber; ‹ငဆစ်› cucumber; ‹ကဆစ်› fruit (local usage); large fruit of the ‹ငဆစ်› cucumber. See also [[kakkārī]].	cucumber variety names not rendered.
